11/10/74,103
11/30/74,118
01/21/75,108
02/21/75,93
03/16/75,111
03/25/75,122
11/08/75,106
01/02/76,105
01/03/76,99
01/22/76,105
03/05/76,106
03/27/76,97
04/04/76,118
11/19/76,121
12/04/76,114
03/18/77,98
04/05/77,103
11/13/77,97
12/27/77,123
02/10/78,135
02/19/78,115
12/27/78,106
01/21/79,113
02/07/79,106
02/20/79,91
10/28/79,97
11/07/79,109
12/21/79,114
01/16/80,97
03/18/80,113
03/30/80,95
10/19/80,125
11/27/80,128
12/06/80,103
12/14/80,122
03/22/81,120
03/24/81,110
12/13/81,122
12/17/81,115
02/02/82,117
02/19/82,126
04/13/82,101
04/16/82,125
10/29/82,117
11/28/82,142
12/11/82,128
12/29/82,120
03/08/83,116
04/08/83,118
11/29/83,111
12/22/83,102
12/23/83,123
12/30/83,105
04/01/84,121
04/10/84,115
10/30/84,144
11/08/84,106
12/12/84,131
01/19/85,139
03/06/85,145
04/11/85,137
11/02/85,120
12/29/85,122
02/11/86,113
03/03/86,127
03/06/86,112
03/30/86,124
12/04/86,106
12/07/86,132
01/10/87,109
01/15/87,129
02/27/87,121
03/03/87,114
11/14/87,118
12/17/87,113
01/12/88,117
03/04/88,120
03/20/88,130
04/24/88,136
11/08/88,114
02/08/89,118
03/01/89,142
03/12/89,126
04/08/89,116
11/09/89,106
12/29/89,130
01/06/90,131
03/09/90,131
04/13/90,131
11/18/90,115
12/15/90,111
01/04/91,99
01/06/91,135
04/17/91,111
11/14/91,115
12/30/91,99
01/29/92,112
02/17/92,100
02/22/92,124
11/10/92,107
11/15/92,105
03/03/93,117
04/08/93,116
04/18/93,115
11/18/93,76
12/12/93,97
01/11/94,117
04/12/94,117
04/23/94,91
11/12/94,99
12/06/94,113
12/27/94,105
01/13/95,115
03/15/95,108
11/11/95,105
01/30/96,128
03/14/96,106
04/12/96,94
11/19/96,112
01/24/97,114
03/12/97,109
04/08/97,109
11/09/97,132
12/10/97,92
02/11/98,105
04/11/98,96
03/12/99,89
04/03/99,76
04/20/99,106
12/01/99,93
03/09/00,109
03/22/00,119
04/05/00,111
11/22/00,111
12/06/00,122
03/04/01,110
03/06/01,97
11/23/01,106
12/16/01,101
12/26/01,90
03/14/02,110
11/15/02,96
12/10/02,102
01/22/03,11
04/16/03,117
11/02/03,87
12/23/03,98
02/18/04,100
04/13/04,109
12/03/04,97
01/15/05,104
01/21/05,105
04/18/05,99
01/14/06,110
01/27/06,106
03/03/06,106
04/11/06,111
11/01/06,110
01/22/07,108
02/25/07,102
03/25/07,115
12/09/07,123
12/14/07,106
03/23/08,111
03/24/08,123
12/28/08,130
01/07/09,114
02/18/09,129
03/19/09,114
11/28/09,130
12/29/09,124
02/16/10,104
03/15/10,124
10/31/10,107
11/21/10,117
01/12/11,115
04/06/11,87
01/06/12,97
03/27/12,104
04/01/12,120
04/18/12,99
11/09/12,101
12/22/12,118
03/25/13,103
04/12/13,118
10/30/13,94
11/22/13,102
12/21/13,83
04/11/14,95
11/01/14,104
11/16/14,115
12/23/14,115
03/16/15,105
11/24/15,77
01/05/16,88
01/14/16,98
03/06/16,112
11/04/16,117
11/23/16,106
11/25/16,85
04/12/17,94
11/29/17,123
12/18/17,114
12/22/17,106
03/14/18,106
